Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas662           Pavarde662          6     4     8     6     4     6     5     5     8     10    5     5     3     10    1     5     
Vardas663           Pavarde663          6     10    9     8     4     7     9     1     2     5     6     4     10    4     9     7     
Vardas664           Pavarde664          9     10    1     10    7     5     2     9     6     4     5     6     10    2     6     5     
Vardas665           Pavarde665          2     3     8     9     2     2     4     2     1     4     7     2     3     3     9     9     
Vardas666           Pavarde666          9     3     4     2     2     5     9     2     6     5     7     6     5     2     6     9     
Vardas667           Pavarde667          9     9     10    8     1     9     10    8     3     5     4     2     10    9     2     3     
Vardas668           Pavarde668          7     6     6     3     5     6     9     2     9     4     1     1     6     10    8     8     
Vardas669           Pavarde669          7     5     10    9     3     8     5     10    9     4     1     3     9     6     1     7     
Vardas670           Pavarde670          6     10    1     3     2     8     9     1     3     7     3     2     5     10    7     10    
Vardas671           Pavarde671          10    6     7     9     9     2     3     3     10    4     10    7     5     5     3     4     
Vardas672           Pavarde672          9     6     8     9     3     2     10    2     1     9     2     1     5     6     7     5     
Vardas673           Pavarde673          2     8     5     2     1     4     4     1     6     9     6     3     3     9     9     1     
Vardas674           Pavarde674          3     1     3     3     7     3     2     6     6     1     3     4     10    9     3     3     
Vardas675           Pavarde675          10    5     2     10    6     2     8     7     6     10    7     2     9     7     4     7     
Vardas676           Pavarde676          10    5     7     6     1     4     5     7     9     5     3     5     3     9     5     4     
Vardas677           Pavarde677          1     4     5     7     2     6     7     3     10    4     1     7     6     1     6     2     
Vardas678           Pavarde678          5     5     5     4     7     9     10    9     3     7     7     5     9     10    8     5     
Vardas679           Pavarde679          3     4     2     4     4     2     9     4     5     2     2     5     8     3     7     7     
Vardas680           Pavarde680          3     6     1     2     3     3     8     7     9     8     7     4     7     1     4     6     
Vardas681           Pavarde681          2     5     4     4     10    6     5     3     2     10    3     8     7     8     10    5     
Vardas682           Pavarde682          3     5     4     4     6     4     2     8     5     2     6     10    5     6     3     1     
Vardas683           Pavarde683          1     2     5     7     7     10    6     3     9     9     8     5     1     8     9     6     
Vardas684           Pavarde684          6     5     6     7     8     8     1     8     8     6     10    4     3     9     1     8     
Vardas685           Pavarde685          8     10    8     5     7     3     10    9     1     6     6     1     7     3     9     5     
Vardas686           Pavarde686          2     8     7     6     10    4     3     1     3     10    5     6     9     10    9     4     
Vardas687           Pavarde687          10    9     8     7     8     2     4     10    6     1     6     9     7     4     3     2     
Vardas688           Pavarde688          1     5     4     10    7     10    6     5     1     6     3     7     6     5     10    7     
Vardas689           Pavarde689          3     3     10    7     6     3     6     7     2     2     10    10    3     4     5     2     
Vardas690           Pavarde690          9     6     6     10    10    10    7     9     6     2     2     6     10    8     9     2     
Vardas691           Pavarde691          3     9     10    9     6     2     7     5     6     8     1     6     7     2     5     5     
Vardas692           Pavarde692          10    6     10    4     3     4     10    10    10    5     6     2     10    6     9     5     
Vardas693           Pavarde693          3     9     8     9     8     2     5     3     1     5     2     2     7     9     9     1     
Vardas694           Pavarde694          2     7     8     2     5     4     5     2     10    8     8     7     3     2     8     5     
Vardas695           Pavarde695          9     2     3     1     5     1     8     5     8     2     9     9     6     1     1     3     
Vardas696           Pavarde696          6     6     2     1     2     9     10    8     8     10    7     8     8     6     6     9     
Vardas697           Pavarde697          4     6     7     3     2     5     1     8     7     1     9     4     4     6     4     9     
Vardas698           Pavarde698          5     9     8     8     1     4     7     1     8     1     5     5     7     10    1     2     
Vardas699           Pavarde699          7     1     5     4     9     10    8     7     1     3     7     5     9     10    6     7     
Vardas700           Pavarde700          8     8     7     3     1     4     8     3     8     10    2     8     6     3     9     2     
Vardas701           Pavarde701          6     8     5     2     3     6     8     3     8     6     5     10    1     10    10    1     
Vardas702           Pavarde702          8     8     6     1     8     6     8     2     4     1     8     3     8     8     1     3     
Vardas703           Pavarde703          8     6     4     9     7     5     6     3     7     10    6     10    2     9     1     8     
Vardas704           Pavarde704          2     3     9     10    5     6     4     5     10    10    9     2     3     5     2     7     
Vardas705           Pavarde705          3     3     3     9     1     1     10    7     1     10    1     10    9     7     6     5     
Vardas706           Pavarde706          6     2     3     1     10    4     4     8     2     10    1     3     8     2     6     6     
Vardas707           Pavarde707          4     2     1     4     4     3     3     6     4     10    1     5     5     6     1     10    
Vardas708           Pavarde708          10    3     2     3     1     2     9     6     2     6     1     3     7     9     1     8     
Vardas709           Pavarde709          10    1     9     10    9     3     2     10    7     9     6     7     1     6     7     3     
Vardas710           Pavarde710          8     2     8     6     4     4     8     6     5     4     9     3     2     6     3     10    
Vardas711           Pavarde711          1     1     2     5     5     9     9     5     4     6     9     1     8     10    6     2     
Vardas712           Pavarde712          6     9     10    3     5     10    7     4     1     1     8     5     9     10    3     1     
Vardas713           Pavarde713          4     7     8     6     2     4     7     3     3     3     1     2     1     3     1     1     
Vardas714           Pavarde714          6     5     6     5     2     10    4     10    2     9     5     2     10    5     9     7     
Vardas715           Pavarde715          2     10    1     7     10    6     8     8     5     9     2     9     2     8     4     2     
Vardas716           Pavarde716          4     9     5     6     9     4     3     1     1     9     1     7     2     5     7     10    
Vardas717           Pavarde717          8     1     6     6     8     7     8     4     8     5     4     3     3     9     8     1     
Vardas718           Pavarde718          10    1     7     9     2     4     8     9     10    7     3     9     8     9     10    2     
Vardas719           Pavarde719          1     6     5     10    1     1     7     10    3     9     1     2     3     8     10    4     
Vardas720           Pavarde720          9     7     4     1     10    4     1     10    9     4     9     7     1     9     2     10    
Vardas721           Pavarde721          10    9     5     7     8     7     9     4     1     10    7     3     4     8     6     3     
Vardas722           Pavarde722          2     5     3     2     2     1     2     3     3     4     2     6     2     6     5     1     
Vardas723           Pavarde723          4     7     1     4     7     8     5     8     4     7     10    9     9     2     4     1     
Vardas724           Pavarde724          1     4     5     9     3     5     4     4     7     1     9     4     4     10    1     7     
Vardas725           Pavarde725          4     8     6     3     1     5     9     5     7     1     10    8     1     7     3     9     
Vardas726           Pavarde726          9     2     9     7     2     2     2     8     8     6     6     3     6     5     3     9     
Vardas727           Pavarde727          3     6     1     4     4     6     7     7     7     1     3     6     9     7     3     1     
Vardas728           Pavarde728          5     1     4     1     8     4     3     10    3     8     6     5     6     3     6     5     
Vardas729           Pavarde729          5     9     5     3     5     7     8     8     10    3     5     5     3     8     10    6     
Vardas730           Pavarde730          10    10    8     5     9     5     4     1     5     7     8     2     8     5     7     10    
Vardas731           Pavarde731          5     3     9     4     2     4     3     1     7     10    9     3     3     6     9     9     
Vardas732           Pavarde732          2     8     10    8     6     4     1     7     5     7     3     5     9     7     1     1     
Vardas733           Pavarde733          10    3     4     5     1     10    5     5     8     10    1     4     2     4     7     7     
Vardas734           Pavarde734          9     4     7     10    3     8     10    3     4     9     1     10    9     1     2     8     
Vardas735           Pavarde735          7     6     8     1     4     6     5     6     3     1     8     10    1     10    7     3     
Vardas736           Pavarde736          2     3     10    9     8     7     5     9     8     7     1     5     9     8     4     5     
Vardas737           Pavarde737          4     5     5     4     9     7     3     5     2     8     8     9     7     8     7     7     
Vardas738           Pavarde738          5     9     2     6     10    4     5     3     1     4     7     3     1     10    7     10    
Vardas739           Pavarde739          7     5     5     6     8     6     3     4     6     4     9     4     9     9     7     8     
Vardas740           Pavarde740          1     9     10    6     7     4     4     4     8     8     9     3     7     6     5     8     
Vardas741           Pavarde741          10    8     1     8     10    7     9     10    8     9     10    7     6     5     10    4     
Vardas742           Pavarde742          3     10    8     9     2     10    9     8     6     8     7     6     1     7     3     7     
Vardas743           Pavarde743          8     1     4     10    2     9     1     1     6     1     6     5     9     5     8     2     
Vardas744           Pavarde744          8     5     9     3     2     2     1     8     6     9     2     8     7     8     3     7     
Vardas745           Pavarde745          5     5     3     1     7     1     7     7     8     4     4     9     3     5     1     10    
Vardas746           Pavarde746          5     5     9     6     2     9     5     5     1     6     1     10    9     6     5     8     
Vardas747           Pavarde747          5     2     2     1     6     4     9     8     6     2     3     6     9     7     4     1     
Vardas748           Pavarde748          6     9     3     1     4     6     7     9     10    2     2     1     9     2     8     10    
Vardas749           Pavarde749          3     4     7     10    10    9     3     6     8     10    3     3     1     6     7     8     
Vardas750           Pavarde750          5     2     10    2     2     10    4     8     5     10    9     10    4     6     5     1     
Vardas751           Pavarde751          3     2     10    3     10    6     4     7     1     9     4     7     4     7     6     6     
Vardas752           Pavarde752          5     6     10    6     9     10    10    2     7     7     9     10    6     4     6     8     
Vardas753           Pavarde753          4     6     9     6     8     5     6     5     7     7     10    3     6     7     8     3     
Vardas754           Pavarde754          2     9     1     3     2     7     3     3     4     8     6     1     3     8     3     7     
Vardas755           Pavarde755          10    9     4     3     1     3     10    8     7     10    3     4     2     4     7     10    
Vardas756           Pavarde756          3     1     1     4     10    10    2     1     3     7     3     6     1     6     10    8     
Vardas757           Pavarde757          10    4     1     3     6     10    2     6     9     3     5     1     9     4     6     4     
Vardas758           Pavarde758          9     2     10    6     9     3     7     3     7     3     10    2     1     8     4     4     
Vardas759           Pavarde759          8     2     9     10    2     10    2     1     4     8     1     10    10    4     8     5     
Vardas760           Pavarde760          6     4     6     8     1     4     5     1     10    7     6     7     10    9     8     2     
Vardas761           Pavarde761          7     10    8     10    3     8     9     8     1     1     7     8     7     6     3     10    
Vardas762           Pavarde762          2     1     3     9     2     4     4     2     9     9     1     2     3     4     1     4     
Vardas763           Pavarde763          10    3     2     5     8     4     5     8     4     10    6     8     9     8     2     9     
Vardas764           Pavarde764          7     4     4     6     4     7     7     6     9     5     5     3     1     7     2     3     
Vardas765           Pavarde765          4     3     7     3     8     6     5     6     2     5     1     2     3     2     7     10    
Vardas766           Pavarde766          6     9     7     3     9     1     7     9     4     7     3     3     1     2     6     1     
Vardas767           Pavarde767          2     7     1     7     2     10    3     10    6     2     2     10    7     10    3     2     
Vardas768           Pavarde768          10    5     4     5     6     8     7     2     1     10    1     8     5     3     10    1     
Vardas769           Pavarde769          8     9     7     6     2     5     3     2     2     9     5     3     8     10    7     7     
Vardas770           Pavarde770          9     10    7     6     9     10    9     3     4     7     8     4     9     7     8     8     
Vardas771           Pavarde771          9     7     1     8     9     9     4     7     3     4     6     8     6     7     5     3     
Vardas772           Pavarde772          3     6     9     10    7     7     1     1     1     8     8     4     3     5     4     8     
Vardas773           Pavarde773          3     4     1     9     6     4     10    3     2     10    5     1     6     9     5     10    
Vardas774           Pavarde774          6     6     3     1     8     8     9     3     9     7     1     1     5     5     7     2     
Vardas775           Pavarde775          9     9     8     5     7     9     2     7     8     2     5     6     8     1     1     3     
Vardas776           Pavarde776          7     9     9     5     7     9     9     6     4     8     8     7     6     6     2     9     
Vardas777           Pavarde777          3     6     9     10    7     7     4     10    10    4     10    6     7     1     9     5     
Vardas778           Pavarde778          4     10    8     10    9     4     10    10    5     7     7     3     7     3     6     1     
Vardas779           Pavarde779          2     9     8     10    10    1     6     1     7     3     9     3     3     4     8     5     
Vardas780           Pavarde780          4     4     9     10    3     10    7     4     7     3     7     7     3     4     6     6     
Vardas781           Pavarde781          7     10    2     4     5     5     10    5     2     4     3     6     1     3     4     10    
Vardas782           Pavarde782          9     4     2     5     10    1     7     4     5     3     6     4     9     7     6     4     
Vardas783           Pavarde783          3     8     1     4     7     9     5     9     5     4     9     3     6     1     2     9     
Vardas784           Pavarde784          8     7     7     2     9     6     3     6     1     3     3     10    9     2     1     8     
Vardas785           Pavarde785          7     2     1     6     2     3     5     8     2     5     3     7     5     5     10    1     
Vardas786           Pavarde786          9     8     2     6     2     2     5     4     8     3     5     5     7     8     6     4     
Vardas787           Pavarde787          5     10    7     6     5     4     10    2     6     3     5     8     2     2     2     1     
Vardas788           Pavarde788          7     6     2     7     1     9     5     7     10    3     1     5     5     7     8     2     
Vardas789           Pavarde789          3     4     7     9     3     8     7     8     10    10    2     9     8     1     2     5     
Vardas790           Pavarde790          8     10    9     1     1     4     1     9     4     5     6     8     2     2     9     10    
Vardas791           Pavarde791          3     5     4     4     7     6     2     3     3     5     9     2     5     4     4     3     
Vardas792           Pavarde792          2     7     7     7     6     4     7     4     9     8     7     9     4     4     8     5     
Vardas793           Pavarde793          4     10    10    8     7     10    7     8     3     10    5     4     3     4     1     6     
Vardas794           Pavarde794          8     5     2     5     1     2     6     5     3     3     7     9     8     2     3     10    
Vardas795           Pavarde795          9     9     6     2     8     3     8     8     8     4     2     6     5     4     6     8     
Vardas796           Pavarde796          10    3     5     5     10    1     4     8     2     6     9     10    7     7     6     6     
Vardas797           Pavarde797          9     3     5     10    4     5     7     10    10    7     8     1     6     3     5     4     
Vardas798           Pavarde798          3     5     4     9     3     8     8     1     4     1     9     6     10    7     8     7     
Vardas799           Pavarde799          9     9     2     1     6     2     7     5     8     4     1     3     5     10    7     7     
Vardas800           Pavarde800          7     1     4     5     2     9     1     2     3     4     9     3     3     10    8     7     
Vardas801           Pavarde801          7     8     5     8     9     9     4     1     7     8     7     2     4     7     3     2     
Vardas802           Pavarde802          4     3     8     4     2     5     9     2     3     3     10    2     7     7     3     8     
Vardas803           Pavarde803          2     6     3     5     9     3     7     3     2     4     10    1     4     5     10    1     
Vardas804           Pavarde804          5     1     3     10    8     6     3     5     4     3     4     8     3     4     3     3     
Vardas805           Pavarde805          10    8     3     2     3     10    9     4     9     2     2     10    9     9     1     4     
Vardas806           Pavarde806          10    6     8     10    1     8     3     9     2     5     5     4     1     3     4     2     
Vardas807           Pavarde807          4     6     2     2     9     9     1     5     1     5     1     10    7     5     2     5     
Vardas808           Pavarde808          3     9     4     4     7     5     6     1     1     10    2     7     5     7     4     1     
Vardas809           Pavarde809          4     10    10    10    9     6     1     4     7     9     6     8     2     1     4     10    
Vardas810           Pavarde810          7     5     9     6     3     3     3     1     5     7     6     2     7     1     5     8     
Vardas811           Pavarde811          6     4     9     1     5     3     8     5     4     8     4     7     1     2     8     2     
Vardas812           Pavarde812          10    1     9     4     7     7     6     7     4     3     4     9     1     1     10    9     
Vardas813           Pavarde813          5     3     6     2     3     1     7     6     9     9     1     2     9     3     10    2     
Vardas814           Pavarde814          5     2     8     5     4     10    3     5     4     7     3     10    3     8     10    1     
Vardas815           Pavarde815          7     10    5     2     6     7     9     10    3     5     9     3     1     3     3     1     
Vardas816           Pavarde816          1     7     9     1     1     6     1     4     7     2     4     2     9     5     10    1     
Vardas817           Pavarde817          4     10    5     3     3     2     2     9     6     3     5     9     3     1     1     1     
Vardas818           Pavarde818          9     5     10    3     9     5     2     1     9     8     4     8     5     10    8     5     
Vardas819           Pavarde819          10    8     6     1     3     6     8     1     6     6     5     6     10    4     8     10    
Vardas820           Pavarde820          5     5     1     1     8     4     8     1     4     4     5     6     8     1     6     7     
Vardas821           Pavarde821          9     7     9     2     8     10    4     8     2     9     4     8     7     10    2     5     
Vardas822           Pavarde822          2     3     3     3     9     8     7     1     1     4     4     4     2     10    4     2     
Vardas823           Pavarde823          8     7     9     10    1     7     5     9     5     6     8     3     3     8     5     2     
Vardas824           Pavarde824          2     4     4     7     6     2     10    6     5     5     1     10    9     5     1     5     
Vardas825           Pavarde825          10    5     6     3     2     2     2     1     2     3     2     7     4     8     3     8     
Vardas826           Pavarde826          4     4     5     5     1     8     1     4     4     6     4     1     9     3     3     6     
Vardas827           Pavarde827          4     7     8     1     3     3     3     1     10    8     4     4     6     3     3     3     
Vardas828           Pavarde828          6     3     2     3     6     3     8     3     9     2     5     4     4     6     8     3     
Vardas829           Pavarde829          10    9     8     9     2     10    10    8     3     1     2     6     6     5     1     7     
Vardas830           Pavarde830          1     5     9     3     1     7     7     8     4     2     3     3     10    4     7     2     
Vardas831           Pavarde831          3     6     9     7     5     1     9     9     7     3     1     6     6     7     6     9     
Vardas832           Pavarde832          1     3     1     7     9     3     10    3     3     5     8     5     6     1     8     2     
Vardas833           Pavarde833          9     1     4     5     2     5     7     8     8     3     6     4     2     9     6     5     
Vardas834           Pavarde834          3     3     8     10    6     8     7     1     1     8     5     3     10    1     2     6     
Vardas835           Pavarde835          6     8     9     8     5     10    2     2     7     10    1     4     5     7     1     10    
Vardas836           Pavarde836          8     4     10    6     4     10    9     3     8     10    4     2     5     7     6     5     
Vardas837           Pavarde837          7     4     10    5     3     8     5     1     10    4     2     10    3     4     5     9     
Vardas838           Pavarde838          2     3     7     6     8     10    7     7     10    9     8     4     5     6     9     7     
Vardas839           Pavarde839          10    9     7     10    5     6     5     5     5     6     7     7     9     3     10    9     
Vardas840           Pavarde840          3     8     4     6     1     1     3     7     9     7     9     1     10    2     5     5     
Vardas841           Pavarde841          1     6     1     2     9     5     6     8     3     8     8     2     10    3     8     3     
Vardas842           Pavarde842          6     3     10    10    6     2     2     10    8     6     6     7     5     1     5     2     
Vardas843           Pavarde843          3     10    2     2     4     1     1     8     3     8     8     1     10    1     1     3     
Vardas844           Pavarde844          2     2     2     2     9     6     9     9     6     2     9     7     10    6     4     7     
Vardas845           Pavarde845          7     9     3     1     4     3     8     1     6     2     5     6     10    4     10    10    
Vardas846           Pavarde846          10    3     8     9     1     3     4     9     7     5     1     2     1     9     2     4     
Vardas847           Pavarde847          6     3     5     5     9     10    5     2     8     9     4     8     9     6     7     8     
Vardas848           Pavarde848          6     10    8     4     10    8     7     8     1     6     6     6     4     6     6     10    
Vardas849           Pavarde849          9     4     1     4     3     7     4     4     10    3     9     9     1     4     1     1     
Vardas850           Pavarde850          2     7     7     2     1     8     4     1     6     2     10    2     4     10    1     10    
Vardas851           Pavarde851          10    4     5     4     1     9     3     3     1     6     8     5     3     5     3     2     
Vardas852           Pavarde852          3     10    3     4     7     2     6     6     4     5     10    5     10    10    9     5     
Vardas853           Pavarde853          10    6     6     8     8     3     3     7     1     4     4     7     6     10    1     1     
Vardas854           Pavarde854          4     7     7     4     5     2     9     4     6     8     4     9     7     10    1     9     
Vardas855           Pavarde855          7     8     10    6     6     7     10    9     3     9     1     10    1     4     3     3     
Vardas856           Pavarde856          8     1     10    5     10    1     3     7     9     7     7     7     4     10    1     7     
Vardas857           Pavarde857          3     3     8     7     3     5     1     10    7     4     5     9     10    3     3     2     
Vardas858           Pavarde858          4     2     1     3     1     7     5     10    8     4     6     9     10    6     5     3     
Vardas859           Pavarde859          3     5     4     10    6     6     6     2     3     4     5     5     2     4     2     8     
Vardas860           Pavarde860          6     2     1     10    7     3     3     6     4     6     9     1     4     2     6     8     
Vardas861           Pavarde861          9     5     7     9     4     5     7     7     7     3     6     7     10    1     1     9     
Vardas862           Pavarde862          1     6     3     9     1     2     3     9     9     7     9     5     10    8     2     6     
Vardas863           Pavarde863          10    1     10    3     2     10    2     7     8     9     1     8     10    1     4     2     
Vardas864           Pavarde864          7     7     10    7     3     10    6     2     3     3     4     6     8     4     3     2     
Vardas865           Pavarde865          9     6     8     6     3     3     6     1     3     5     10    1     1     1     1     4     
Vardas866           Pavarde866          6     7     9     2     7     6     5     8     1     2     8     5     6     1     3     9     
Vardas867           Pavarde867          1     5     4     2     1     1     6     1     3     9     9     7     8     10    4     2     
Vardas868           Pavarde868          10    1     5     2     3     10    10    7     3     3     8     7     4     9     2     1     
Vardas869           Pavarde869          6     7     9     6     4     5     6     2     5     1     9     3     3     1     8     6     
Vardas870           Pavarde870          9     6     5     4     7     1     3     9     10    5     3     1     2     8     7     1     
Vardas871           Pavarde871          2     6     10    5     10    5     1     9     4     7     2     1     3     8     7     5     
Vardas872           Pavarde872          8     10    10    9     7     3     9     8     6     1     7     2     10    5     6     10    
Vardas873           Pavarde873          1     4     4     4     9     4     6     4     9     1     5     10    3     4     8     4     
Vardas874           Pavarde874          9     10    10    5     7     10    1     4     9     5     1     9     2     6     7     5     
Vardas875           Pavarde875          1     8     6     10    7     7     2     5     7     5     9     2     3     9     3     4     
Vardas876           Pavarde876          9     4     7     3     10    4     3     7     7     5     8     6     10    8     7     8     
Vardas877           Pavarde877          6     8     4     10    8     4     8     9     1     7     5     6     4     3     6     3     
Vardas878           Pavarde878          7     1     6     5     6     4     5     4     10    4     9     9     9     6     1     10    
Vardas879           Pavarde879          8     4     3     6     1     2     3     7     9     2     4     10    2     9     8     9     
Vardas880           Pavarde880          10    9     3     6     6     2     7     8     4     10    7     8     3     4     5     4     
Vardas881           Pavarde881          1     1     5     1     9     3     4     1     10    5     9     2     4     8     1     2     
Vardas882           Pavarde882          5     4     2     4     1     9     9     5     10    5     9     3     9     1     3     5     
Vardas883           Pavarde883          8     6     6     1     5     5     6     9     5     10    8     7     3     3     9     3     
Vardas884           Pavarde884          5     1     9     8     5     2     1     5     9     5     2     5     4     10    6     3     
Vardas885           Pavarde885          2     9     7     4     7     7     4     2     8     9     4     10    7     8     3     1     
Vardas886           Pavarde886          2     2     7     10    4     2     9     6     4     8     4     3     9     3     6     2     
Vardas887           Pavarde887          8     5     3     8     1     5     10    7     1     2     8     4     3     10    1     8     
Vardas888           Pavarde888          8     2     7     5     9     7     2     8     5     2     7     9     8     7     1     1     
Vardas889           Pavarde889          1     4     4     3     10    7     10    10    3     3     1     4     10    6     10    5     
Vardas890           Pavarde890          4     1     2     6     8     10    8     1     1     6     5     7     9     3     1     1     
Vardas891           Pavarde891          4     1     2     3     10    4     10    8     4     8     4     10    3     9     10    5     
Vardas892           Pavarde892          2     5     9     5     4     8     9     6     10    4     7     6     2     1     3     2     
Vardas893           Pavarde893          1     7     9     3     8     6     3     5     1     1     5     9     4     4     7     5     
Vardas894           Pavarde894          4     8     9     2     4     10    8     8     6     10    7     10    7     10    6     10    
Vardas895           Pavarde895          4     3     8     7     1     7     10    7     4     7     8     5     2     2     10    1     
Vardas896           Pavarde896          4     4     6     10    1     2     9     1     8     3     7     10    6     5     1     8     
Vardas897           Pavarde897          3     6     8     3     7     7     1     6     8     7     8     10    7     5     4     2     
Vardas898           Pavarde898          7     8     8     9     6     6     7     8     4     9     4     8     5     5     2     8     
Vardas899           Pavarde899          1     8     9     3     1     7     8     10    8     9     9     5     10    5     1     8     
Vardas900           Pavarde900          6     10    4     9     1     8     3     3     8     3     2     7     3     4     3     1     
Vardas901           Pavarde901          1     2     4     7     2     10    5     6     9     8     10    4     8     9     3     5     
Vardas902           Pavarde902          10    4     6     8     2     4     1     2     6     7     5     10    8     6     1     8     
Vardas903           Pavarde903          1     10    4     9     10    5     3     2     3     10    2     4     1     6     10    3     
Vardas904           Pavarde904          10    9     7     2     4     2     5     2     10    6     3     8     7     8     9     9     
Vardas905           Pavarde905          4     7     10    5     8     7     8     6     3     6     9     4     3     1     4     9     
Vardas906           Pavarde906          4     6     4     7     8     6     9     10    6     1     2     3     7     9     9     6     
Vardas907           Pavarde907          8     4     8     6     2     1     4     3     1     2     5     3     5     9     10    6     
Vardas908           Pavarde908          5     3     2     4     9     8     8     7     7     1     4     2     1     8     2     8     
Vardas909           Pavarde909          9     1     1     7     9     7     2     2     4     2     5     2     8     3     9     1     
Vardas910           Pavarde910          6     4     2     1     10    1     8     3     7     5     10    6     8     2     1     10    
Vardas911           Pavarde911          3     4     6     1     4     5     4     7     3     9     5     10    3     4     3     6     
Vardas912           Pavarde912          1     3     3     7     7     1     3     4     4     10    3     6     5     10    5     10    
Vardas913           Pavarde913          7     6     5     7     2     2     6     2     6     4     10    10    8     10    10    3     
Vardas914           Pavarde914          2     1     8     2     1     5     6     4     8     5     10    4     9     10    7     8     
Vardas915           Pavarde915          10    1     5     7     2     8     6     4     7     5     4     4     5     6     3     9     
Vardas916           Pavarde916          10    9     10    9     8     7     5     3     9     2     2     4     8     1     2     5     
Vardas917           Pavarde917          3     9     1     9     9     6     1     5     5     6     1     3     10    4     4     5     
Vardas918           Pavarde918          10    6     8     3     2     1     7     6     6     2     2     6     3     4     10    5     
Vardas919           Pavarde919          2     6     7     7     7     6     5     5     4     6     6     4     5     7     3     3     
Vardas920           Pavarde920          5     6     10    6     7     6     6     5     3     4     1     7     5     5     2     3     
Vardas921           Pavarde921          2     8     9     9     4     2     3     2     6     2     9     3     2     9     7     9     
Vardas922           Pavarde922          4     8     4     2     7     6     1     2     6     8     5     2     8     4     3     1     
Vardas923           Pavarde923          2     7     7     8     4     2     5     2     7     6     9     1     2     9     5     1     
Vardas924           Pavarde924          5     5     5     6     5     3     6     8     3     8     4     6     3     1     1     9     
Vardas925           Pavarde925          1     9     6     9     10    9     5     4     6     5     1     9     2     7     6     4     
Vardas926           Pavarde926          6     8     10    10    1     6     1     1     8     6     4     5     6     1     8     6     
Vardas927           Pavarde927          3     9     9     7     5     1     5     6     10    10    7     7     2     3     10    6     
Vardas928           Pavarde928          7     9     1     10    9     2     9     7     2     9     6     1     9     8     10    9     
Vardas929           Pavarde929          10    4     10    3     5     6     1     1     9     8     9     9     10    9     7     3     
Vardas930           Pavarde930          2     8     10    9     5     9     5     10    8     6     8     7     6     5     5     9     
Vardas931           Pavarde931          5     1     2     7     5     2     9     9     4     8     2     8     1     9     4     7     
Vardas932           Pavarde932          4     6     4     9     9     9     5     7     8     5     7     6     4     4     5     5     
Vardas933           Pavarde933          4     1     1     3     9     10    2     3     4     4     3     8     10    9     3     6     
Vardas934           Pavarde934          5     3     1     1     9     7     4     9     8     7     6     7     8     2     5     7     
Vardas935           Pavarde935          10    3     3     3     3     2     2     9     4     7     4     4     3     7     10    2     
Vardas936           Pavarde936          5     6     2     4     4     4     7     10    2     9     3     3     8     2     2     4     
Vardas937           Pavarde937          3     3     4     4     6     7     6     7     5     5     9     9     8     3     3     7     
Vardas938           Pavarde938          8     5     7     6     3     5     7     3     6     7     4     6     7     7     9     9     
Vardas939           Pavarde939          6     9     6     5     8     6     1     9     7     2     5     10    9     10    7     5     
Vardas940           Pavarde940          6     4     6     1     6     5     6     8     6     9     4     1     1     3     8     6     
Vardas941           Pavarde941          4     10    10    9     6     4     5     5     7     2     8     6     1     10    4     10    
Vardas942           Pavarde942          9     5     3     7     2     8     10    3     8     3     8     3     6     6     3     1     
Vardas943           Pavarde943          6     5     6     3     9     3     5     8     6     5     4     8     6     1     2     10    
Vardas944           Pavarde944          9     3     8     4     4     2     7     9     10    6     3     2     7     2     3     5     
Vardas945           Pavarde945          5     4     1     5     3     8     9     1     2     5     10    5     5     10    10    4     
Vardas946           Pavarde946          4     8     8     5     5     9     1     2     1     6     2     3     2     10    8     9     
Vardas947           Pavarde947          6     9     2     2     2     9     3     5     8     1     3     10    10    8     1     5     
Vardas948           Pavarde948          2     5     10    5     3     7     9     1     7     3     10    2     9     10    9     4     
Vardas949           Pavarde949          5     4     2     8     10    3     4     4     5     4     3     6     6     4     7     8     
Vardas950           Pavarde950          10    2     2     10    4     7     7     2     9     9     2     10    1     4     1     3     
Vardas951           Pavarde951          6     10    7     3     10    6     1     3     3     3     9     1     8     5     5     1     
Vardas952           Pavarde952          6     3     2     2     1     10    2     6     6     10    8     6     10    10    7     8     
Vardas953           Pavarde953          7     7     4     6     6     5     10    2     10    2     9     1     10    4     7     10    
Vardas954           Pavarde954          9     8     8     6     4     4     3     3     9     2     1     5     4     2     5     8     
Vardas955           Pavarde955          3     4     7     5     2     6     2     3     10    4     7     9     4     1     2     1     
Vardas956           Pavarde956          7     7     10    8     10    4     4     8     2     7     4     4     3     4     6     4     
Vardas957           Pavarde957          4     8     5     5     8     4     1     8     1     1     1     8     6     10    7     5     
Vardas958           Pavarde958          3     9     3     5     9     5     9     9     1     1     5     10    8     6     7     3     
Vardas959           Pavarde959          8     8     1     9     2     2     2     4     3     10    9     1     10    8     1     5     
Vardas960           Pavarde960          4     2     9     10    1     7     10    7     1     9     2     7     1     9     2     8     
Vardas961           Pavarde961          7     10    2     10    6     4     3     9     4     6     1     4     8     4     6     1     
Vardas962           Pavarde962          10    7     6     7     8     1     6     5     2     9     2     3     10    9     5     10    
Vardas963           Pavarde963          10    9     6     6     1     7     1     10    9     9     9     3     4     10    2     10    
